Production_lid,Output_Voucher_No,Output_Voucher_Date,FG_name,Output_Item_Code,Output_Item_Name,Output_Batch_No,Output_Purity,Output_Recovery,Output_UOM,Output_Quantity,JobWork_Rate,JobWork_Value,Output_Rate,Output_Value
268222,SSM2324JWGRN00089,31/05/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/053/23-24,0,0,KGS,3397.0,13.5,45859.5,38.263,129979.5
270373,SSM2324JWGRN00095,03/06/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/059/23-24,0,0,KGS,3346.0,13.5,45171.0,37.481,125411.0
490672,SSM2425JWGRN00059,18/06/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/111/24-25,0,0,KGS,3890.0,0.0,0.0,25.054,97460.0
642404,SSM2425JWGRN00134,17/03/2025,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/452/24-25,99.89,100,KGS,2995.0,0.0,0.0,24.915,74620.0
488062,SSM2425JWGRN00057,15/06/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/103/24-25,0,0,KGS,5483.0,0.0,0.0,25.202,138180.0
510309,SSM2425JWGRN00074,23/07/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/151/24-25,0,0,KGS,3437.0,0.0,0.0,25.423,87380.0
582307,SSM2425JWGRN00090,05/12/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/294/24-25,0,0,KGS,3748.0,0.0,0.0,26.201,98200.0
447968,SSM2425JWGRN00007,05/04/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,AAL/004/24-25,0,0,KGS,3445.0,0.0,0.0,25.277,87080.0
489255,SSM2425JWGRN00058,17/06/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/104/24-25,0,0,KGS,2952.0,0.0,0.0,25.305,74700.0
502692,SSM2425JWGRN00066,08/07/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/136/24-25,0,0,KGS,2166.0,0.0,0.0,25.429,55080.0
502723,SSM2425JWGRN00067,09/07/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/137/24-25,0,0,KGS,1572.0,0.0,0.0,25.433,39980.0
263587,SSM2324JWGRN00076,25/05/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/048/23-24,0,0,KGS,3507.0,13.5,47344.5,37.794,132544.5
282664,SSM2324JWGRN00110,24/06/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/078/23-24,0,0,KGS,2215.0,13.5,29902.5,37.915,83982.5
636474,SSM2425JWGRN00132,07/03/2025,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/428/24-25,99.89,100,KGS,4163.0,0.0,0.0,24.803,103253.442
483515,SSM2425JWGRN00047,01/06/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/083/24-25,0,0,KGS,5330.0,0.0,0.0,25.411,135440.0
483515,SSM2425JWGRN00047,01/06/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/083/24-25,0,0,KGS,0.0,0.0,0.0,0.0,0.0
483538,SSM2425JWGRN00048,04/06/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/086/24-25,0,0,KGS,1720.0,0.0,0.0,25.256,43440.0
514865,SSM2425JWGRN00075,26/07/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/154/24-25,0,0,KGS,3537.0,0.0,0.0,25.604,90560.0
514908,SSM2425JWGRN00076,29/07/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/155/24-25,0,0,KGS,403.0,0.0,0.0,25.608,10320.0
490690,SSM2425JWGRN00060,18/06/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/112/24-25,0,0,KGS,3507.0,0.0,0.0,25.275,88640.0
502692,SSM2425JWGRN00066,08/07/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/136/24-25,0,0,KGS,3345.0,0.0,0.0,25.22,84360.0
580272,SSM2425JWGRN00089,01/12/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/290/24-25,0,0,KGS,3668.0,0.0,0.0,28.217,103500.0
591091,SSM2425JWGRN00096,22/12/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/328/24-25,0,0,KGS,3900.0,0.0,0.0,25.123,97980.0
642404,SSM2425JWGRN00134,17/03/2025,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/452/24-25,99.91,100,KGS,2620.0,0.0,0.0,24.863,65140.0
505173,SSM2425JWGRN00069,15/07/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/142/24-25,0,0,KGS,3790.0,0.0,0.0,25.266,95760.0
523244,SSM2425JWGRN00082,13/08/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/169/24-25,0,0,KGS,3075.0,0.0,0.0,25.19,77460.0
483550,SSM2425JWGRN00049,04/06/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/087/24-25,0,0,KGS,3550.0,0.0,0.0,24.642,87480.0
484840,SSM2425JWGRN00050,08/06/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/090/24-25,0,0,KGS,3940.0,0.0,0.0,25.254,99500.0
496940,SSM2425JWGRN00064,29/06/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/122/24-25,0,0,KGS,4787.0,0.0,0.0,24.809,118760.0
496955,SSM2425JWGRN00065,30/06/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/124/24-25,0,0,KGS,6469.0,0.0,0.0,26.202,169500.0
600120,SSM2425JWGRN00105,05/01/2025,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/345/24-25,99.83,100,KGS,3487.0,0.0,0.0,25.03,87280.0
600120,SSM2425JWGRN00105,05/01/2025,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/345/24-25,99.98,100,KGS,3457.0,0.0,0.0,25.08,86700.0
649456,SSM2425JWGRN00137,24/03/2025,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/465/24-25,99.95,100,KGS,4566.0,0.0,0.0,24.818,113320.0
484846,SSM2425JWGRN00051,09/06/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/091/24-25,0,0,KGS,3830.0,0.0,0.0,25.326,97000.0
495376,SSM2425JWGRN00063,27/06/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/121/24-25,0,0,KGS,0.0,0.0,0.0,0.0,0.0
514908,SSM2425JWGRN00076,29/07/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/155/24-25,0,0,KGS,3235.0,0.0,0.0,25.274,81760.0
586039,SSM2425JWGRN00091,13/12/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/308/24-25,0,0,KGS,5270.0,0.0,0.0,25.78,135860.0
587010,SSM2425JWGRN00092,15/12/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/312/24-25,0,0,KGS,3870.0,0.0,0.0,25.426,98400.0
599777,SSM2425JWGRN00104,04/01/2025,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/344/24-25,99.80,100,KGS,3930.0,0.0,0.0,25.074,98540.0
638419,SSM2425JWGRN00133,10/03/2025,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/445/24-25,99.97,100,KGS,3084.0,0.0,0.0,25.104,77420.0
523260,SSM2425JWGRN00083,13/08/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/170/24-25,0,0,KGS,3820.0,0.0,0.0,25.487,97360.0
456579,SSM2425JWGRN00020,20/04/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/024/24-25,0,0,KGS,3255.0,0.0,0.0,25.585,83280.0
505703,SSM2425JWGRN00071,16/07/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/146/24-25,0,0,KGS,4031.0,0.0,0.0,25.676,103500.0
465659,SSM2425JWGRN00034,07/05/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/045/24-25,0,0,KGS,3598.0,0.0,0.0,27.015,97200.0
494458,SSM2425JWGRN00062,25/06/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,AAL/117/24-25,0,0,KGS,0.0,0.0,0.0,0.0,0.0
502723,SSM2425JWGRN00067,09/07/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/137/24-25,0,0,KGS,3840.0,0.0,0.0,25.214,96820.0
590485,SSM2425JWGRN00095,20/12/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/323/24-25,0,0,KGS,3991.0,0.0,0.0,25.106,100200.0
644483,SSM2425JWGRN00135,20/03/2025,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/459/24-25,99.51,100,KGS,2499.0,0.0,0.0,24.93,62300.0
456572,SSM2425JWGRN00019,19/04/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/023/24-25,0,0,KGS,3710.0,0.0,0.0,25.046,92920.0
589213,SSM2425JWGRN00093,16/12/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/315/24-25,0,0,KGS,1572.0,0.0,0.0,25.165,39560.0
589229,SSM2425JWGRN00094,19/12/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/320/24-25,0,0,KGS,2529.0,0.0,0.0,25.219,63780.0
495376,SSM2425JWGRN00063,27/06/2024,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",99000007,SPIR DISTILLED DI METHYL ACETAMIDE,#AAL/121/24-25,0,0,KGS,2932.0,0.0,0.0,26.63,78080.0
249931,SSM2324JWGRN00055,04/05/2023,"2,5 DIMETHYL PHENYL ACETYL CHLORIDE",26000218,DISTILLED P-XYLENE,#AAL/028/23-24,0,0,KGS,4712.0,10.0,47120.0,145.082,683624.092
246736,SSM2324JWGRN00047,02/05/2023,"2,5 DIMETHYL PHENYL ACETYL CHLORIDE",26000218,DISTILLED P-XYLENE,AAL/025/23-24,0,0,KGS,4702.0,10.0,47020.0,149.917,704907.809
256281,SSM2324JWGRN00061,12/05/2023,"2,5 DIMETHYL PHENYL ACETYL CHLORIDE",26000218,DISTILLED P-XYLENE,#AAL/033/23-24,0,0,KGS,2680.0,10.0,26800.0,158.845,425704.039
314300,SSM2324JWGRN00184,12/08/2023,"2,5 DIMETHYL PHENYL ACETYL CHLORIDE",26000219,P-XYLENE RESIDUE,#AAL/CHALLAN/037,0,0,KGS,132.0,0.0,0.0,132.0,17424.003
340350,SSM2324JWGRN00207,11/10/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#015/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
368767,SSM2324JWGRN00230,01/12/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#29+30/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
368767,SSM2324JWGRN00230,01/12/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#29+30/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
310297,SSM2324JWGRN00176,09/08/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#055/23,0,0,KGS,230.0,20.0,4600.0,1963.881,451692.548
311610,SSM2324JWGRN00178,11/08/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#02/23,0,0,KGS,533.0,175.0,93275.0,2779.18,1481302.878
311642,SSM2324JWGRN00179,12/08/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#03/23,0,0,KGS,510.0,175.0,89250.0,2427.137,1237839.89
322960,SSM2324JWGRN00190,05/09/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#09/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
323572,SSM2324JWGRN00191,06/09/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#10/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
440640,SSM2324JWGRN00330,17/02/2024,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#56+57+58/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
440713,SSM2324JWGRN00331,03/03/2024,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#45+46+59(I)/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
307779,SSM2324JWGRN00164,05/08/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#01/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
375378,SSM2324JWGRN00235,12/12/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#31 TO 34/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
400815,SSM2324JWGRN00268,20/01/2024,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#47 TO 49/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
366265,SSM2324JWGRN00224,28/11/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#27+28/23,0,0,KGS,1000.0,0.0,0.0,2301.906,2301905.753
375378,SSM2324JWGRN00235,12/12/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#31 TO 34/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
322960,SSM2324JWGRN00190,05/09/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#09/23,0,0,KGS,550.0,175.0,96250.0,2314.113,1272762.161
392991,SSM2324JWGRN00260,07/01/2024,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#42 TO 44/23,0,0,KGS,1320.0,0.0,0.0,1708.125,2254725.342
392991,SSM2324JWGRN00260,07/01/2024,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#42 TO 44/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
387120,SSM2324JWGRN00251,30/12/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#38+39/23,0,0,KGS,1040.0,0.0,0.0,1506.363,1566617.386
400815,SSM2324JWGRN00268,20/01/2024,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#47 TO 49/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
311610,SSM2324JWGRN00178,11/08/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#02/23,0,0,KGS,0.0,335.0,0.0,0.0,0.0
311642,SSM2324JWGRN00179,12/08/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#03/23,0,0,KGS,0.0,335.0,0.0,0.0,0.0
307610,SSM2324JWGRN00161,05/08/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#054/23,0,0,KGS,366.0,20.0,7320.0,2091.012,765310.475
307779,SSM2324JWGRN00164,05/08/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#01/23,0,0,KGS,800.0,175.0,140000.0,2548.316,2038652.998
333829,SSM2324JWGRN00201,29/09/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#13/23,0,0,KGS,0.0,335.0,0.0,0.0,0.0
371118,SSM2324JWGRN00231,05/12/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#4(P-II)+#5+8(P-II)+AS IT,0,0,KGS,1320.0,0.0,0.0,2101.407,2773857.823
340350,SSM2324JWGRN00207,11/10/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#015/23,0,0,KGS,566.0,0.0,0.0,1969.969,1115002.404
355420,SSM2324JWGRN00217,07/11/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#21+22/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
392991,SSM2324JWGRN00260,07/01/2024,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#42 TO 44/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
405288,SSM2324JWGRN00274,27/01/2024,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#50 TO 52/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
391200,SSM2324JWGRN00257,05/01/2024,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#40+41/23+#42+43 PART-I,0,0,KGS,0.0,0.0,0.0,0.0,0.0
310312,SSM2324JWGRN00177,10/08/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#056/23,0,0,KGS,282.0,20.0,5640.0,1755.66,495096.127
355420,SSM2324JWGRN00217,07/11/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#21+22/23,0,0,KGS,1000.0,0.0,0.0,2160.336,2160336.379
368767,SSM2324JWGRN00230,01/12/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#29+30/23,0,0,KGS,1200.0,0.0,0.0,1717.041,2060449.319
427279,SSM2324JWGRN00313,04/02/2024,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#54(P-II)+55/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
440640,SSM2324JWGRN00330,17/02/2024,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#56+57+58/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
349207,SSM2324JWGRN00215,27/10/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#08(P-I)+019/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
362908,SSM2324JWGRN00221,22/11/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#24+25(P-I)/23,0,0,KGS,600.0,0.0,0.0,2412.422,1447453.141
364237,SSM2324JWGRN00222,24/11/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#25(P-I)+26/23,0,0,KGS,800.0,0.0,0.0,2315.718,1852574.501
387120,SSM2324JWGRN00251,30/12/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#38+39/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
400815,SSM2324JWGRN00268,20/01/2024,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#47 TO 49/23,0,0,KGS,1520.0,0.0,0.0,1790.953,2722248.596
324861,SSM2324JWGRN00192,10/09/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#11/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
326984,SSM2324JWGRN00193,13/09/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#12/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
346151,SSM2324JWGRN00211,21/10/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#018/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
382587,SSM2324JWGRN00243,23/12/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#35 TO 37/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
382587,SSM2324JWGRN00243,23/12/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#35 TO 37/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
323572,SSM2324JWGRN00191,06/09/2023,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#10/23,0,0,KGS,500.0,175.0,87500.0,2501.691,1250845.334
440640,SSM2324JWGRN00330,17/02/2024,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),28000035,ACMBA SFG,#56+57+58/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
